x,y,indicator
-81.624237,30.266693,0
-82.525864,27.871029,0
-81.806572,26.670738,0
-82.393326,27.963923,0
-80.173004,26.193039,0
-83.4161,30.473743,0
,,0
-81.955307,27.837751,0
-82.534164,27.632126,0
-80.183418,26.193727,0
-80.30854,25.747957,0
-85.273987,29.845718,0
-82.361206,27.940754,0
-81.459381,30.661438,0
-80.119087,26.32346,0
-81.879395,27.748041,0
-81.68277,30.335514,0
-80.167191,26.047235,0
-80.163445,26.062901,0
-82.530746,28.025438,0
-80.158821,26.194357,0
-84.215652,30.190552,0
-81.295715,28.804798,0
-80.171257,26.190832,0
,,0
,,0
-81.856461,26.577965,0
-80.168533,26.207916,0
-80.257713,25.89185,0
-80.166458,26.210117,0
-80.091652,26.828091,0
-80.136734,26.139929,0
-80.181656,26.194332,0
-80.164978,26.208221,0
-80.161674,26.202942,0
-81.408508,28.581493,0
-84.278473,30.394579,0
-82.305084,29.695313,0
-80.158966,26.190264,0
-80.156776,26.192186,0
-80.37812,26.007788,0
-82.757149,27.985815,0
-81.928261,27.86451,0
-82.356247,28.002497,0
-80.163902,26.208626,0
-80.183159,26.202398,0
-81.752014,30.334803,0
-81.337868,28.719681,0
-82.550056,28.063631,0
-80.307068,25.924435,0
-80.100975,26.830801,0
-80.199478,25.988867,0
-80.693962,28.269979,0
,,0
-80.37812,26.007788,0
-81.746101,30.325052,0
-81.565605,30.218029,0
-81.324898,29.137283,0
-80.26078,25.82979,0
-80.260544,25.861324,0
-80.170242,26.077372,0
-80.175026,26.186108,0
-81.689354,28.840118,0
-80.254799,26.148466,0
-80.257721,25.837038,0
-80.292496,25.839785,0
-87.092171,30.573833,0
-82.398201,27.911985,0
-80.202621,26.135126,0
-81.907799,28.014593,0
-80.158112,26.453867,0
-82.440331,27.104765,0
-84.227654,30.456213,0
-81.633156,30.369719,0
-80.153763,26.084034,0
-80.324669,25.831701,0
-80.200668,25.81027,0
-81.495399,28.449892,0
-81.745705,30.284691,0
-80.33416,25.645885,0
-80.342613,25.862127,0
-80.161987,26.288815,0
-82.39682,27.915424,0
-80.172203,26.194223,0
-81.79377,29.670557,0
-81.743591,30.318933,0
-83.583328,30.097097,0
-81.371803,29.916161,0
-81.730751,30.326445,0
-82.610764,30.197151,0
-81.401512,28.401655,0
-81.99778,29.089268,0
-87.377159,30.598528,0
-80.205551,25.956354,0
-80.254379,25.844011,0
-80.114212,26.265484,0
-80.16507,26.208931,0
-80.181725,26.194744,0
-80.085716,26.446924,0
-82.699753,27.753273,0
-82.430656,27.953125,0
-82.331177,28.006182,0
-80.261162,25.848162,0
-80.154495,26.122971,0
-80.168556,26.206997,0
-80.489655,25.524757,0
-80.158234,26.194365,0
-80.26107,25.819973,0
-81.629707,30.362675,0
-81.617935,30.257769,0
-80.748268,28.392944,0
-80.354279,25.836235,0
-80.168571,26.207384,0
-80.320068,25.833439,0
-82.003891,26.986475,0
-81.323372,28.480524,0
-81.287125,28.756548,0
-80.074806,26.763292,0
-80.168579,26.209021,0
-80.152222,26.210928,0
-82.44381,27.9331,0
-81.32859,27.208391,0
-81.960548,27.832249,0
-82.401665,28.032038,0
-80.160416,26.207794,0
-80.21286,26.10405,0
,,0
-80.317841,25.83194,0
-80.277512,25.923323,0
-80.142281,26.234861,0
-81.797119,26.186253,0
-81.687988,30.343113,0
-80.640144,28.085342,0
-82.152374,29.219231,0
,,0
-82.351761,27.954628,0
,,0
-81.826126,26.480385,0
-80.141823,26.213459,0
-80.153267,26.199549,0
-80.155739,26.199463,0
-82.475357,27.269297,0
121.20152,24.894995,0
-80.187897,26.199837,0
-80.185623,26.195057,0
-80.187897,26.199837,0
-80.078636,26.805611,0
-81.997269,27.744024,0
-80.238106,25.911257,0
-80.695587,26.538185,0
-81.345695,28.663322,0
-80.631615,26.862387,0
-80.166908,26.206928,0
-81.867348,27.234476,0
-80.155312,26.181692,0
-80.262215,25.739052,0
-81.520615,27.590183,0
-80.219032,27.166302,0
-81.294441,28.8048,0
-81.557587,30.39295,0
-82.159744,27.997471,0
-81.347794,28.676348,0
-80.909904,28.988003,0
-80.172203,26.194223,0
-80.181656,26.194332,0
-82.542694,27.340754,0
-82.373405,29.630188,0
-81.742638,30.328667,0
-81.966362,30.299381,0
-80.832443,27.247999,0
-81.964668,27.84943,0
-80.162697,26.195974,0
-82.5448,27.998526,0
-84.019096,30.479609,0
-80.184738,26.200853,0
-80.497696,25.506302,0
-80.155441,26.193798,0
-80.142967,26.238445,0
-80.171684,26.208044,0
-82.346504,27.981209,0
-80.173233,26.185741,0
-80.154419,26.181116,0
-80.228355,26.239904,0
-80.128105,26.082605,0
-80.13829,26.231956,0
-80.157593,26.194664,0
-82.438148,27.954521,0
-80.154556,26.19735,0
-81.93557,27.572939,0
-81.823753,27.89143,0
-81.632973,30.3234,0
-80.179642,26.475931,0
-81.804916,26.316242,0
-81.345779,27.455481,0
-87.242027,30.407185,0
-80.181725,26.194744,0
-80.847076,28.578367,0
-82.696297,27.888741,0
-81.403427,28.459042,0
-80.179672,26.202444,0
-84.206772,30.162828,0
-80.184013,26.202379,0
-80.170509,26.208763,0
-80.170525,26.207813,0
-85.62117,30.143431,0
-82.867691,30.387926,0
-82.12149,27.979622,0
-80.162468,26.288805,0
-80.058815,26.664429,0
-81.319855,29.889744,0
-80.165237,26.188427,0
-80.194725,26.193981,0
-82.664993,29.641003,0
-81.631165,30.326576,0
-80.179672,26.202444,0
-81.288902,28.80485,0
-80.179672,26.202444,0
-81.817543,28.084009,0
-80.309143,25.793835,0
-80.157463,26.191053,0
-80.193222,26.193922,0
-82.533974,27.38703,0
-80.243904,25.792698,0
-80.139076,26.086689,0
-82.398529,27.901041,0
-82.045341,28.851511,0
-81.595627,28.187464,0
-84.372147,30.191698,0
-82.35051,27.92745,0
-80.055252,26.720297,0
-82.09359,30.349113,0
-81.463509,30.673836,0
-81.801498,27.76483,0
-81.639648,30.270992,0
-81.638985,30.410147,0
-81.716042,26.6425,0
-87.223106,30.410761,0
-82.455475,27.439934,0
-80.244904,27.189348,0
-82.401299,27.298647,0
-82.36013,27.095757,0
-82.662567,27.881342,0
-81.797997,30.302143,0
-80.052986,26.582964,0
-81.178413,26.833691,0
,,0
-81.297905,28.796036,0
-81.874329,27.996746,0
-82.21859,29.18634,0
-82.15197,29.295963,0
,,0
-87.331184,30.504881,0
-85.660248,30.167284,0
-82.120422,28.018818,0
-81.707031,30.385715,0
-82.092766,27.974489,0
-81.577095,30.313538,0
-81.836319,30.23245,0
-82.524025,29.533697,0
-81.979553,30.302799,0
-81.719788,30.307688,0
-81.395378,30.324627,0
-81.713722,30.313366,0
-81.630058,30.321705,0
-81.747505,30.226202,0
,,0
-84.25853,30.435598,0
-80.625565,28.093275,0
-80.629829,28.049767,0
-80.637886,28.08497,0
-80.613876,28.085138,0
-80.655128,28.146996,0
-80.278442,25.970833,0
-80.347748,25.553717,0
-80.139336,26.58947,0
-80.11586,26.778254,0
-80.640923,26.8347,0
-82.518692,27.858332,0
-82.573654,28.040092,0
-81.874329,27.996746,0
-81.959373,27.836605,0
-81.733635,27.999395,0
-85.421936,30.788683,0
-81.432785,27.412661,0
-82.459373,27.98855,0
-80.163834,26.208393,0
-81.081421,29.198456,0
-80.165535,26.188168,0
-81.449394,28.629549,0
-80.26339,25.808979,0
-81.291985,29.06122,0
-81.950142,27.111547,0
-81.969406,28.011738,0
-82.484192,28.033401,0
-81.95047,30.256458,0
,,0
,,0
,,0
-81.88633,28.099468,0
-81.567078,28.241552,0
-81.862968,26.648203,0
-81.318748,29.826195,0
-81.754395,30.348261,0
-81.847191,28.08445,0
-85.303291,29.828613,0
-81.364906,28.446541,0
,,0
-80.125313,26.234419,0
-81.994827,26.799686,0
,,0
-82.360947,29.722271,0
,,0
,,0
-82.023109,29.030617,0
-80.121391,26.934092,0
,,0
-80.158958,25.919756,0
-82.280548,29.775078,0
-82.271774,29.690056,0
-82.637268,30.171703,0
-82.639542,30.191547,0
-83.238266,30.248665,0
-87.262779,30.418409,0
-81.290627,28.934095,0
-80.197899,25.778927,0
,,0
-82.335281,29.695843,0
-81.457291,28.29845,0
-81.632729,30.279894,0
-81.390427,28.665672,0
-83.110733,29.663589,0
-82.136162,29.066645,0
-83.124847,29.634481,0
-81.416245,28.326651,0
-80.40313,25.500341,0
,,0
-81.393417,28.549335,0
,,0
-80.316719,25.813404,0
-81.30822,28.794123,0
-81.295853,28.597399,0
-81.962456,29.034901,0
-83.036835,30.003635,0
-81.749931,30.233624,0
,,0
-81.783585,30.31151,0
-81.81366,30.210823,0
-81.591042,30.273935,0
,,0
-81.789131,30.284323,0
-81.871681,30.064112,0
-81.730209,30.364237,0
-81.61409,30.301159,0
-81.804375,30.302271,0
-81.610779,30.305365,0
-81.573166,30.282545,0
-81.736473,30.371431,0
,,0
-81.683571,30.375553,0
-81.705948,30.327518,0
-81.713562,30.235886,0
-81.344017,29.903465,0
-81.677979,30.378847,0
-81.638512,30.377203,0
-81.649979,30.36434,0
-81.792068,30.284239,0
-81.848412,30.323248,0
-81.69117,30.408247,0
-81.710884,30.408033,0
-81.760101,30.268948,0
-81.958565,29.778364,0
,,0
-81.745415,29.941549,0
,,0
-81.713539,30.414211,0
,,0
-81.730751,30.223122,0
-81.693237,30.407347,0
-81.771141,30.274389,0
-81.969658,30.297726,0
-81.626266,30.306379,0
-81.731171,30.367142,0
-81.650612,30.387047,0
-81.670174,30.383354,0
-81.781609,30.326305,0
-81.684952,30.365286,0
-80.275528,25.896801,0
-81.662949,30.384277,0
-80.16552,26.188168,0
-87.3339,30.458378,0
-80.090546,26.65107,0
-80.139694,26.210941,0
-80.107773,26.312315,0
-80.158096,26.136633,0
-86.667763,30.416344,0
-80.177376,25.997814,0
-80.12735,26.260677,0
-81.539154,30.327127,0
-81.653702,30.311888,0
-81.656097,30.327377,0
-81.554947,30.277973,0
-81.56485,30.2756,0
-81.537575,30.336031,0
-82.639519,29.534643,0
-81.614128,30.309418,0
-81.552643,30.250074,0
-80.168274,26.680782,0
-81.650337,30.414045,0
-81.611664,30.443441,0
-81.547188,30.31299,0
,,0
-81.565216,30.27549,0
-81.55957,30.277948,0
-80.288177,25.785685,0
-80.242409,25.868483,0
-80.239784,25.797123,0
-80.298218,25.846827,0
-80.263733,25.77191,0
-80.325127,25.803448,0
-80.261505,25.868608,0
-80.25946,25.794895,0
-80.257713,25.89185,0
-80.250443,25.798954,0
-80.2342,25.824022,0
-80.310646,25.72546,0
-80.16909,25.964436,0
-80.314529,25.680704,0
-80.408035,25.539591,0
-80.241508,25.794819,0
-80.291855,25.898787,0
-80.3255,25.841614,0
-81.606865,30.251747,0
-80.209396,25.841917,0
-80.258865,25.858368,0
-80.251198,25.832966,0
-81.775536,30.233114,0
-80.271843,25.775486,0
-80.308167,25.87015,0
-80.253342,25.940443,0
-82.505394,27.911589,0
-80.240784,25.874466,0
-82.459724,27.947487,0
-80.318756,25.847008,0
-82.525703,27.886974,0
-82.50605,27.911924,0
-80.237465,25.838667,0
-80.230209,25.791676,0
-80.290237,25.838354,0
-80.243996,25.750084,0
-80.165794,26.685482,0
,,0
-80.178284,26.194563,0
,,0
-82.518105,29.53281,0
-80.155739,26.206417,0
-80.165237,26.188427,0
,,0
,,0
-82.138008,28.01186,0
-80.055649,26.722879,0
,,0
-81.5457,27.666553,0
-83.40686,30.470821,0
-83.078842,30.045137,0
-83.142845,30.033892,0
-81.359146,29.898109,0
-83.142845,30.033892,0
-83.187996,30.071527,0
,,0
,,0
-80.067177,26.469452,0
-81.299294,28.93391,0
,,0
-82.314667,27.988752,0
-80.377289,26.029242,0
-80.157494,26.192768,0
-81.681816,30.335506,0
-81.630913,30.323977,0
-81.628983,30.343821,0
-81.630058,30.321705,0
-81.587807,29.630234,0
-81.515205,29.442863,0
-80.501282,25.412132,0
-81.71624,30.355263,0
,,0
-81.628235,30.361897,0
-82.098679,29.957748,0
-81.795113,30.125347,0
-80.193497,26.193928,0
-80.183472,26.203529,0
-80.167175,26.210258,0
-80.16507,26.208931,0
-80.172203,26.194223,0
-80.159248,26.189688,0
-80.172218,26.194469,0
-80.203133,26.192129,0
-80.166382,26.211746,0
-80.172203,26.194223,0
-80.155525,26.199335,0
-81.384369,30.23826,0
-80.159454,26.193207,0
-80.185493,26.200462,0
-80.180702,26.194227,0
-80.157822,26.193474,0
-80.163681,26.20289,0
-80.15876,26.202995,0
-80.156212,26.212147,0
-80.151749,26.198225,0
-80.172417,26.191818,0
-80.15229,26.198257,0
-80.179695,26.195288,0
-80.170097,26.209917,0
-80.168678,26.211117,0
-80.172203,26.194223,0
-80.164124,26.214727,0
-80.131325,26.194492,0
-80.153435,26.193218,0
-80.170097,26.209917,0
-80.162819,26.210337,0
-80.771667,28.432034,0
-80.155571,26.200768,0
-80.202606,26.144613,0
-80.159851,26.209053,0
-80.173454,26.194843,0
-80.160988,26.214367,0
-80.162697,26.195974,0
-80.166153,26.188408,0
-80.172974,26.193115,0
-80.164085,26.213646,0
-80.153809,26.198231,0
-80.157654,26.195845,0
-80.172203,26.194223,0
-80.158272,26.189365,0
-80.166534,26.202808,0
-80.162682,26.195074,0
-80.176048,26.094593,0
-80.180962,26.204199,0
-80.162605,26.191435,0
-80.164001,26.2118,0
-80.179672,26.202444,0
-80.166443,26.211975,0
-80.171204,26.20985,0
-80.181725,26.208971,0
-80.155518,26.194572,0
-80.16066,26.210451,0
-80.161575,26.212927,0
-80.202148,26.195204,0
-80.170509,26.208763,0
-80.173714,26.196266,0
-80.162529,26.212812,0
-80.212646,26.20838,0
-80.182106,26.186649,0
-80.15876,26.202995,0
-80.159714,26.185337,0
-80.16346,26.212973,0
-80.159966,26.211727,0
-80.155701,26.197239,0
-80.155594,26.20175,0
-80.165237,26.188427,0
-80.172218,26.194469,0
-80.159882,26.209631,0
-80.191307,26.188656,0
-80.220039,26.243242,0
-80.171227,26.190548,0
-80.156006,26.210882,0
-80.16066,26.210451,0
-81.829559,27.901144,0
-80.163765,26.202858,0
-80.153519,26.198236,0
-80.16748,26.21006,0
-80.281303,25.871088,0
-80.325951,25.852556,0
-80.145096,26.619085,0
-80.24295,26.12092,0
-80.156013,25.926682,0
-80.217842,25.790716,0
-84.983673,29.727491,0
-83.12323,29.644999,0
-81.322716,28.86528,0
-82.343445,28.000504,0
-84.22995,30.232441,0
,,0
-81.962769,27.978285,0
-80.353317,27.505756,0
-80.252975,27.175722,0
-81.916077,28.049931,0
-80.057289,26.494501,0
-80.170158,25.967152,0
-80.265007,27.225855,0
-80.21106,26.453535,0
-80.061821,26.598263,0
-80.328903,25.652615,0
-82.766747,27.762962,0
-82.266037,28.164335,0
,,0
-80.421539,27.627398,0
-80.67691,28.078775,0
,,0
-82.277641,27.962337,0
-82.307869,28.028835,0
-80.327293,25.658268,0
-81.957542,27.979,0
-80.325058,27.440651,0
-80.382286,25.568062,0
-87.240875,30.427958,0
-81.418625,27.48208,0
-81.864082,26.592512,0
-81.983452,30.282829,0
-81.630135,30.340521,0
,,0
-6.0760198,54.463402,0
-80.062599,26.700853,0
-82.647171,27.749811,0
-81.958565,29.778364,0
-81.986412,28.091698,0
-82.734299,27.900444,0
,,0
-80.212593,26.096722,0
-85.181984,30.83473,0
-81.958473,28.046406,0
-81.743591,30.318933,0
,,0
-82.323082,29.645432,0
-81.63327,29.649208,0
-81.631546,29.644773,0
-84.202614,30.158936,0
-82.640854,28.151085,0
-82.716698,28.155424,0
-82.715118,28.276423,0
-80.144318,25.960609,0
-87.260155,30.463896,0
-82.654526,27.875772,0
-80.156929,26.269207,0
-81.631523,30.321835,0
-80.151901,26.256924,0
-80.278572,25.920012,0
-83.40686,30.470821,0
-80.295227,25.838041,0
-82.445473,27.962133,0
,,0
-82.134483,29.195644,0
-82.434738,27.996019,0
-82.468521,27.944613,0
-82.426422,27.996014,0
,,0
-82.457268,28.04545,0
,,0
-81.93882,27.894352,0
-82.318817,27.998665,0
,,0
-82.634583,30.189276,0
-82.946091,30.522079,0
-81.455627,28.552509,0
-80.198921,25.797186,0
-81.726913,28.037373,0
-80.052391,26.74781,0
-80.98716,29.142672,0
,,0
-80.450859,25.483953,0
-87.23484,30.405704,0
-82.348145,28.856737,0
-82.012054,27.999893,0
-81.091751,26.835314,0
-81.891403,28.038036,0
-81.310371,29.042713,0
-80.20755,25.995361,0
-82.796249,27.970409,0
-82.00013,28.0399,0
-82.433525,27.731529,0
-82.63726,29.84713,0
-81.468002,30.33353,0
-81.792114,30.444008,0
-81.954224,29.05805,0
,,0
-82.565453,27.493971,0
-81.275925,28.807356,0
-80.050911,26.715296,0
-80.194984,25.790668,0
-81.735046,28.002979,0
-81.388199,28.545708,0
-81.962776,28.047194,0
-87.214012,30.421864,0
-80.150604,26.125847,0
-81.860046,26.641123,0
-81.87561,26.681984,0
-81.93882,27.894352,0
-84.311272,30.385979,0
-84.342705,30.397415,0
,,0
-81.705528,30.337227,0
-80.197899,25.778927,0
-82.453888,27.946712,0
-82.453888,27.946712,0
-82.381226,27.971581,0
-80.610466,28.337603,0
-80.445534,25.09025,0
-80.348747,27.425856,0
,,0
,,0
,,0
,,0
-86.879982,30.378618,0
-87.272392,30.526445,0
-86.595093,30.414629,0
-80.146706,26.122156,0
-80.077095,26.803026,0
-81.87326,26.598505,0
-81.87204,26.574003,0
-81.862213,26.632458,0
-82.728172,27.990303,0
-81.605942,26.716661,0
-81.430908,26.746895,0
-81.818047,26.620075,0
-81.851952,26.616808,0
-81.448441,26.423138,0
-81.873405,26.600189,0
,,0
-80.654648,28.092649,0
-80.625565,28.093275,0
-80.613876,28.085138,0
-81.766998,26.153273,0
-82.67527,27.761282,0
-81.928261,27.86451,0
-80.161896,26.062963,0
-85.601021,30.165733,0
-81.025116,29.212135,0
,,0
-80.620033,28.035286,0
-81.590233,30.228441,0
-82.803391,27.845627,0
-80.168991,26.121788,0
-80.861282,27.243977,0
-81.794418,24.551054,0
-81.305046,29.013733,0
-81.267769,29.481707,0
-82.739861,28.188881,0
-81.451584,28.578644,0
-85.183968,30.984856,0
-82.76165,28.141331,0
-80.625984,26.69664,0
,,0
-81.338654,29.952917,0
-82.775322,27.978495,0
-80.158897,25.919353,0
-80.145882,26.632524,0
-82.5242,27.349958,0
,,0
,,0
-81.637413,28.042139,0
-80.3255,25.662128,0
,,0
-80.923027,29.017483,0
-80.250435,25.802288,0
-80.091087,26.835527,0
-81.807541,28.994247,0
-81.806091,28.553694,0
-80.183273,26.085201,0
-80.176117,26.077171,0
,,0
-80.206367,25.773792,0
,,0
-80.606606,28.212812,0
-81.3414,29.949614,0
-85.665108,30.160889,0
-80.172073,26.168921,0
-80.206825,25.785852,0
-82.045738,27.927414,0
-80.197235,25.841949,0
-82.174133,29.208191,0
-80.252197,25.904125,0
-84.667709,30.207621,0
-86.67025,30.424576,0
-80.245483,25.904207,0
-82.695923,27.811182,0
-81.83136,30.135527,0
,,0
-82.422386,27.951017,0
-82.402184,28.024426,0
-80.202316,26.130836,0
-81.307739,28.811153,0
,,0
-82.634132,27.756788,0
-81.295364,28.584095,0
-81.973495,27.895126,0
-82.476723,27.954929,0
-81.433876,28.508657,0
,,0
-81.850624,27.223719,0
-81.859497,27.210951,0
-81.68914,30.307911,0
,,0
,,0
-81.732162,28.017574,0
,,0
-83.125023,29.346848,0
-80.08728,26.443712,0
-81.664345,29.989506,0
-80.14119,26.68026,0
-80.136864,26.143396,0
-86.613731,30.417183,0
-80.394615,27.633724,0
-81.697952,30.336744,0
-80.610153,28.328012,0
-81.96077,28.882565,0
-84.229691,30.459587,0
-80.188011,25.828625,0
-87.266388,30.542255,0
-80.127174,26.457914,0
-80.925621,29.021992,0
-81.664345,29.989506,0
-87.319374,30.44581,0
-81.410858,28.544899,0
,,0
-81.116859,28.648308,0
-82.022224,27.883463,0
-80.666954,26.684757,0
-81.73291,28.03244,0
-81.30574,28.431162,0
-82.069817,29.208607,0
-84.51384,29.916927,0
-80.208122,26.498465,0
-80.606445,28.393744,0
-82.480293,28.163647,0
-82.659172,27.805347,0
-87.217949,30.546673,0
-81.207916,28.644136,0
-82.419441,27.959291,0
-81.624481,29.383463,0
-87.260597,30.590525,0
-82.218521,29.183983,0
-82.104393,29.392199,0
-80.2948,27.380037,0
-87.32402,30.609711,0
-81.388542,28.615982,0
-82.642715,27.808428,0
-87.255409,30.595135,0
-81.525635,30.324299,0
,,0
-87.228493,30.44643,0
-81.623634,28.117657,0
-81.686005,30.405233,0
-87.166748,30.510824,0
-81.642372,30.43742,0
-81.62838,28.939659,0
-81.451767,28.615137,0
-81.239082,28.751331,0
-81.689095,27.983528,0
,,0
-84.606377,30.576797,0
,,0
-80.087334,26.721294,0
-80.100777,26.458555,0
,,0
-80.91906,28.987459,0
-80.391479,27.602558,0
-81.267105,29.476944,0
-82.678566,27.748272,0
-81.819969,28.113165,0
-85.301331,29.822104,0
-81.676575,30.329678,0
,,0
-83.672363,30.172045,0
-83.396355,29.674509,0
-83.583328,30.097097,0
-80.87236,28.92186,0
,,0
,,0
-81.302071,28.707512,0
-81.817009,28.08436,0
-80.253067,25.803255,0
-80.122536,26.701878,0
-80.253647,25.836365,0
-81.628067,30.345289,0
,,0
,,0
,,0
,,0
-80.827171,28.64467,0
-81.88472,28.791676,0
-81.643356,30.355288,0
-80.191231,27.043863,0
-80.349976,27.455111,0
-81.982567,28.039343,0
,,0
,,0
-80.168556,26.129107,0
-81.641144,30.376753,0
-82.251328,27.914503,0
,,0
,,0
,,0
,,0
-80.337799,25.822561,0
-81.632759,30.35523,0
-81.330933,29.933722,0
-80.282585,26.280758,0
-87.286598,30.397263,0
